2015학년도 1학기 출석수업대체시험 정답표
1,세계의역사,21434,23423,32141
1,초급중국어1,32441,41232,31421
1,경영학개론,14233,14111,32414
1,행정학개론,F1234,21321,43321
1,영문법의기초,12413,24312,42131
1,농학원론,44212,33143,32444
1,글쓰기,31224,13242,31132
1,교육의이해,41243,24211,24111
1,프랑스어입문,13214,12231,34313
1,생활한문,14432,11424,44243
1,한국현대문학의이해와감상,41222,34D34,14312
1,영어회화1,14314,23442,32D12
1,중국문화산책,33411,22242,C1231
1,프랑스어기초문법연습,21142,34212,34332
1,일본어기초1,14211,32221,24213
1,일본학개론,23123,2K132,24343
1,청소년교육개론,32114,14431,21333
1,민법총칙,22143,13D23,42413
1,헌법의기초,21424,13214,13312
1,형법총론,34211,24212,33214
1,정보사회와행정,44414,41122,14124
1,사회복지개론,34343,31122,32334
1,기초미시경제론,34113,33K22,12222
1,재무회계원리,13211,42134,12124
1,무역학원론,24322,21143,24311
1,매스미디어와사회,12114,24112,31441
1,방송의이해,41324,34123,42121
1,관광학개론,31322,43124,12223
1,서비스매너,12321,32213,33344
1,원예학,31344,12241,42314
1,영양과건강,41122,32411,14334
1,가족자원관리학,31143,21342,31243
1,인터넷과 정보사회,33324,14123,31414
1,데이터정보처리입문,41311,23222,14212
1,데이터과학입문,13442,22124,31122
1,환경보건학개론,32413,24133,24431
1,공중보건학,34213,13421,12434
1,평생교육론,14321,23421,32143
1,생애발달과교육,41243,32341,21334
1,청소년문화,34242,22131,44213
1,아동관찰및행동연구,34423,21341,13214
1,영아발달,34224,34113,21333
1,영화로생각하기,34214,43312,22314
1,문화와교양,32134,12343,13413
1,발달심리,43214,43123,32132
2,대학수학,22422,23134,33442
2,한국사의이해,22423,32421,11143
2,한국근대작가론,12323,12321,12234
2,국문학의역사,41221,21414,42123
2,영문법의활용,42123,44221,4C143
2,영미산문,34342,34142,21413
2,시사영어,K2414,12414,24132
2,초급한문,42223,24223,42342
2,중급중국어1,34232,41142,32244
2,중국어중급회화,24311,32321,41342
2,프랑스어의구조1,42343,43341,24243
2,프랑스산문,13243,34231,23224
2,일본어활용1,13134,22414,44123
2,일본근세근현대사,14312,34314,24213
2,상담심리학,23243,33142,13142
2,사회적역할의이해,21313,12421,24242
2,유아교육과정,24323,41242,42134
2,유아발달,22433,21212,11132
2,채권법,34441,41424,13244
2,상법기초,34321,23342,12343
2,근로보호법,21343,14322,33324
2,인적자원관리론,31142,33331,31324
2,행정통제론,24442,2B224,12412
2,고급미시경제론,23223,14311,43324
2,세계경제의역사,21441,23141,34323
2,재무회계원리,41232,23414,21412
2,경영분석을위한기초통계,12313,13212,44321
2,마케팅론,42431,32123,12321
2,인적자원관리,42224,13444,41214
2,다국적기업론,41211,31242,42133
2,무역계약과상사중재론,23312,31414,44132
2,사이버커뮤니케이션,43341,42431,22331
2,대중문화와영화비평,13241,34312,43412
2,관광마케팅,24133,24121,12243
2,항공예약발권1,42231,43312,41233
2,농업유전학,42112,34143,32314
