대체시험정답표(14.1)
1,세계의역사,32331,41342,23422
1,초급중국어1,34112,43231,34423
1,경영학개론,33234,14232,12422
1,행정학개론,12422,31441,14234
1,영문법의기초,422C4,31132,43443
1,농학원론,44132,13421,31434
1,글쓰기,42321,43131,42132
1,교육의이해,42433,12432,22113
1,프랑스어입문,12334,31134,34232
1,생활한문,42444,23442,34124
1,한국현대문학의이해와감상,43313,24313,44132
1,영어회화1,32141,24332,14134
1,중국문화산책,21421,23322,14242
1,프랑스어기초문법연습,13243,42123,42134
1,일본어기초1,14314,34123,42213
1,일본학개론,22341,13423,33433
1,청소년교육개론,34431,13142,24243
1,민법총칙,31412,12413,12113
1,헌법의기초,43241,13413,43313
1,형법총론,23142,14342,32413
1,정보사회와행정,14234,22312,43423
1,사회복지개론,34132,34122,43423
1,기초미시경제론,22223,11322,24221
1,재무회계원리,24421,32241,31112
1,무역학원론,33433,41411,14433
1,매스미디어와사회,12433,12442,34341
1,방송의이해,33114,11442,24431
1,관광학개론,23424,13311,32343
1,서비스매너,13321,32213,33344
1,원예학,44113,42122,41244
1,영양과건강,32K31,24324,41342
1,가족자원관리학,33134,33312,34314
1,인터넷서비스,22322,43134,41414
1,데이터정보처리입문,21223,31413,32334
1,환경보건학개론,32413,24241,13312
1,공중보건학,24213,31423,42131
1,평생교육론,14321,32412,21343
1,생애발달과교육,21141,33313,24341
1,청소년문화,13321,23144,33112
1,아동관찰및행동연구,14242,21431,32334
1,영아발달,31424,11324,13423
1,영화로생각하기,22143,42332,14341
1,문화와교양,14232,32314,31321
1,발달심리,13334,F3424,22342
2,대학수학,22132,24344,43141
2,한국사의이해,13114,3A214,24231
2,한국근대작가론,41243,12233,24142
2,국문학의역사,34443,33123,32412
2,영문법의활용,14331,21413,24243
2,영미산문,24314,12344,23132
2,시사영어,42323,31342,31113
2,초급한문,31343,34222,32343
2,중급중국어1,33214,34244,21312
2,중국어중급회화,42423,21423,42231
2,프랑스어의구조1,23341,34221,41142
2,프랑스산문,43121,34241,34323
2,일본어활용1,12343,K1421,42231
2,일본근세근현대사,23134,34414,14312
2,상담심리학,23442,32413,43211
2,사회적역할의이해,43213,42314,31123
2,유아교육과정,43132,41324,23214
2,유아발달,22241,34442,32233
2,채권법,23134,42133,13234
2,상법기초,24431,24412,34124
2,근로보호법,34332,24242,13244
2,인적자원관리론,31324,14223,41314
2,행정통제론,44242,14133,21234
2,고급미시경제론,24342,11124,31424
2,세계경제의역사,21441,23141,34323
2,재무회계원리,13344,34143,41221
2,경영분석을위한기초통계,42221,43223,42223
2,전략적인적자원개발론,21134,44141,33412
2,마케팅론,42242,41334,34112
2,다국적기업론,12314,24312,41122
2,무역계약과상사중재론,12332,34114,42234
2,사이버커뮤니케이션,43243,14321,24334
2,대중문화와영화비평,43421,32314,21234
2,서비스경영의이해,44123,31221,13344
2,관광마케팅,34234,11223,32144
2,농업유전학,14224,2K314,22231
2,농업생물화학,21443,34123,11234
2,인체생리학,12224,43314,23241
2,이산수학,43213,14221,24334
2,실내공기오염관리,24323,34322,31411
2,생활폐기물관리,11444,24223,24113
2,교육과정및평가,34324,34121,34342
2,청소년학습이론및지도,41442,11134,22141
2,세계의풍속과문화,21243,12343,43244
2,유럽바로알기,32411,31422,33144
2,동서양문학고전산책,32413,31413,42322
2,청소년상담,43123,34332,13324
3,우리말의구조,23114,34234,12321
3,고전시가론,44442,23311,44414
3,문학비평론,41243,24342,14213
3,테스트영어연습,3321K ,44134,33131
3,영어학의이해,41212,13213,12233
3,영시읽기의기초,43143,42312,41432
3,영미아동문학,12124,24224,23213
3,고급중국어1,41441,34321,2C233
3,중국어듣기연습1,32443,42131,42143
3,중국명시감상,33143,33311,32423
3,프랑스문학산책,44214,13124,44143
3,프랑스시,31144,32113,43343
3,프랑스어문장연습,24223,11321,21122
3,일본전통문화론,34221,14413,24133
3,일본의소설,23132,12134,41344
3,중급일본어활용1,32143,11421,32324
3,직업과윤리,24414,24311,22412
3,일반행정법,22434,14332,41123
3,공정거래법,42321,33342,11121
3,법사상사,11244,12434,32134
3,비교법,23432,32323,14234
3,행정계량분석,24122,14311,23331
3,지방자치행정론,44213,23324,12424
3,공기업론,24311,42231,34123
3,재정학,23434,43212,12142
3,토지경제론,43123,1342K ,13142
3,금융시장론,24143,14131,22244
3,중급재무회계,32214,4B244,333K1
3,재무관리,31223,32211,34143
3,인적자원관리,14432,44141,44211
3,영문정보및서식의이해,42444,11323,43321
3,국제경영학,34112,34423,31422
3,국제무역론,33421,33131,K3212
3,무역실무,31224,43112,32434
3,국제마케팅,34211,31224,43124
3,현대광고와카피전략,34421,24212,44442
3,뉴미디어론,43213,41231,42143
3,관광행동론,22343,11312,41243
3,관광개발론,32332,11421,33113
3,항공예약발권1,34143,31241,34221
3,사료학,42432,24144,41324
3,가축사양학1,31K24,14434,33114
3,자원식물학,41322,13242,41323
3,식품학,24132,14343,22134
3,가족발달,22431,23441,42321
3,한국가정생활사,33114,21141,23341
3,생활주기영양학,44242,12424,13414
3,패션산업의이해,21313,41331,21443
3,여가관리,43422,11341,34313
3,세탁과염색,21431,23234,43332
3,식품미생물학,14221,42342,32214
3,Java프로그래밍,34422,42332,43213
3,디지털논리회로,12323,44K11,24334
3,데이터베이스,41421,14223,33223
3,알고리즘,44213,13411,32123
3,6시그마경영,32214,13243,34341
3,작업환경측정,42414,41332,11242
3,대기오염관리,12231,42131,41242
3,수질시험법,31223,21434,34112
3,간호과정론,43123,34213,14212
3,가족건강간호학,124K2,31342,42313
3,간호연구,14132,42131,41412
3,평생교육방법론,22314,34211,22143
3,교육공학,32423,14113,22334
3,문화와교육,14321,32412,2A343
3,청소년복지,14323,24342,14132
3,청소년활동론,43323,32231,43441
3,생태적삶을찾아서,41232,14321,13344
3,문화산업과문화기획,14233,44242,31314
3,근대화와동서양,24231,34211,32414
3,청소년인성교육,32431,13332,41341
4,소리와발음,34422,12143,21431
4,시창작론,12342,41132,44234
4,미국문학의이해,12342,31212,32442
4,영미희곡,41434,12231,14134
4,영국소설,32134,1K211,21324
4,중국현대문학론,24413,32133,21434
4,경서제자강독,21242,11313,31214
4,중국어실용문,43312,42324,13132
4,프랑스어번역연습,34421,43211,41232
4,프랑스작품선,41233,21341,13442
4,일본의기업과경영,23244,44132,41231
4,근현대한일관계와국제사회,24313,41234,21423
4,일본사회문화연습,34413,11213,21314
4,형사소송법,43422,3131C,24113
4,사회보장법,44132,34142,42134
4,법과사회,31341,21123,34412
4,정부회계학,32134,11142,33121
4,사회복지행정론,42134,12334,21124
4,정책평가론,42341,21343,21344
4,한국경제사,34121,43232,14432
4,도시경제학,41122,11131,42141
4,경영분석,23443,11431,21432
4,마케팅커뮤니케이션관리,34221,23313,21131
4,국제통상론,14342,34124,33142
4,무역결제론,24314,24243,32131
4,미디어비평,31243,41231,42123
4,미디어교육,32442,13412,23341
4,매스컴영어,14322,22342,33311
4,세계의음식·음식의세계,44311,22113,32344
4,관광과문화,41324,31122,24332
4,시설원예학,21114,21232,14142
4,초지학,44241,31123,4442C
4,식사요법,13231,41421,4213D
4,가족복지론,31224,33432,41142
4,조리과학,14234,33211,23412
4,가족생활교육,44242,34242,13321
4,의복과건강,21142,44223,22122
4,컴퓨터그래픽스,42413,14213,41323
4,모바일앱프로그래밍,31142,1K221 ,14232
4,컴퓨터보안,23433,21144,42213
4,신뢰성공학,13412,31323,12432
4,다변량분석,42121,23213,41234
4,통계학의개념및제문제,23134,32142,11234
4,환경보건역학,43141,34422,23313
4,산업독성학,43122,11444,43131
4,유해폐기물관리,31223,13442,42413
4,청소년건강과간호,342K1,43412,41242
4,재활간호학,24113,1K322,11423
4,원격교육론,43221,44233,41432
4,청소년복지,42244,23213,11313
4,직업·진로설계,33222,44412,31114
4,세계의도시와건축,21324,3A131,23241
4,행복에이르는지혜,12344,32213,43123
4,근현대속의한국,14211,34423,42421
4,청소년진로지도및상담,21433,34223,42313
4,인터넷생활윤리,31423,32233,1441E
