2012학년도 2학기 기말시험 정답표(전학년)
1,생물과학,24342,41334,13314,14341,24214,13124,31132
1,인간과과학,24F34,21411,12332,43341,42213,? ,? 
1,인간과사회,32221,34122,12131,44341,24433,33242,14443
1,초급중국어2,43133,24433,21314,34123,14342,? ,? 
1,대학영어,23244,11231,31233,41214,21412,43424,42431
1,언어의이해,41233,31221,12434,14214,23134,22412,23411
1,인간과심리,22333,14342,2K414,42443,23113,14334,4242B
1,초급프랑스어,23443,34324,21424,13212,21434,21341,42322
1,인간과교육,31442,24234,12323,12143,32114,43342,41132
1,국어학개론,41243,42141,31213,42231,41413,22341,43K23
1,국문학개론,24323,13241,33314,23134,34223,44242,34234
1,영어듣기연습,33211,41413,24422,41323,41213,21224,23243
1,생활영어,21431,43134,42313,21242,31413,42121,43231
1,미국의사회와문화,23434,11214,23341,34131,21424,13441,32421
1,중국어초급회화,12343,31341,12412,21342,12132,42124,33212
1,중국고전문학의전통,21431,41344,13214,23421,42212,? ,? 
1,오늘날의프랑스,24343,11344,13411,44133,14414,12423,42142
1,생활프랑스어,13141,23124,44212,34221,12224,13214,42133
1,일본어기초2,13421,24313,34134,13211,E1243,31213,42142
1,일본고중세사,13412,32133,42424,13134,31332,13334,31234
1,일본사회문화의이해,23241,43244,14444,341K2,11423,11214,12313
1,교육심리학,22431,1E432,31413,12412,23221,34134,34412
1,아동미술,14132,41342,44231,24341,24334,21123,11323
1,통치의기본구조,31424,41243,43434,14241,13412,? ,? 
1,물권법,11224,32411,32324,33342,12421,31424,31342
1,형법각론,14342,42243,41333,22433,42321,21331,42313
1,정치학개론,21433,24133,12123,42431,23413,34211,42241
1,국제정책및통상갈등,31241,13242,3321H,42421,33423,? ,? 
1,발전행정론,42143,13421,44313,41214,42124,? ,? 
1,기초거시경제론,12242,13341,43432,13442,14142,31424,31213
1,IT와경영정보시스템,23413,24131,42213,34131,23131,243K2,14342
1,조직행위론,44212,32444,42311,24131,31413,34342,13411
1,세계지역경제론,33421,34323,13121,21G32,34132,42H21,34332
1,유럽지역경제론,23232,41134,34333,21312,12112,41323,14323
1,커뮤니케이션과인간,41432,31144,34412,33324,23412,1F243,13241
1,대중영화의이해,12431,23214,34123,14432,11243,23241,34312
1,저널리즘의이해,43123,21412,34241,34321,12434,21323,14331
1,한국문화자원의이해,14142,41243,13421,22221,23423,32443,F4242
1,여가학개론,42332,41312,41442,11234,13242,31431,43312
1,관광경영론,31322,34114,23432,21332,12234,21224,311B4
1,축산학,33243,21312,31342,24132,44144,32243,24134
1,재배학원론,41341,22343,44342,43324,21241,31244,12431
1,의류소재의이해,11131,24431,11123,14222,43241,43331,43134
1,인간발달,11431,42344,21134,11433,14223,12442,21334
1,식생활과문화,31233,44122,14213,24134,43121,24311,24343
1,C++프로그래밍,21243,12211,23341,34134,43241,? ,? 
1,컴퓨터과학기초,22243,13124,11443,23314,23323,4F213,K2334
1,멀티미디어시스템,34121,12114,24424,33432,13334,31334,12432
1,생활과통계,34124,13124,23124,13214,32431,? ,? 
1,환경과대체에너지,43412,F3113,23113,44444,14331,31344,14423
1,환경화학,34234,11341,41213,12333,32422,33E12,34142
1,보건행정,24133,41213,24213,42312,14342,31323,41414
1,인간행동과사회환경,14211,24421,44144,23223,21432,31213,21441
1,시민교육론,24212,13423,42143,41321,32412,22124,21231
1,원격교육론,12311,34132,41124,432E1,31421,31241,33412
1,놀이지도,34121,42321,24322,24142,11231,41231,41341
1,정신건강,24414,34224,13321,43413,24132,34313,24113
1,인물로본문화,12431,13241,32421,34221,44323,11221,14344
1,미술의이해와감상,24133,432C1,34F12,12311,34324,31423,24242
1,대중문화의이해,31342,34214,31232,42132,42142,12134,32132
1,청소년과부모,22413,23231,42124,42324,41242,11242,13432
2,철학의이해,21143,24212,33224,11124,21341,12312,11134
2,문학의이해,14142,33423,41123,32431,24334,12224,33131
2,취미와예술,13233,43142,44143,31324,12123,12434,12241
2,수학의이해,34333,22342,32234,31442,24121,? ,? 
2,현대소설론,34221,13131,42421,12323,23114,34232,21241
2,고전시가강독,12433,34344,43333,F4424,31242,22213,23124
2,맞춤법과표준어,43424,32321,23132,33214,K3423,34433,24343
2,드라마와영어듣기,43244,34244,2C33K,44144,14214,32214,14423
2,영미단편소설,42143,34421,12134,13432,1C232,44412,14112
2,영작문1,13424,14224,23121,44321,33414,22113,42321
2,중급중국어2,24214,33114,23311,44143,34214,13142,21443
2,중급한문,11313,32223,21223,42143,22443,24134,32314
2,중국어문법,14221,32124,12143,22412,43413,22241,11321
2,프랑스단편소설,23142,13413,24312,34142,34124,24132,14314
2,프랑스어의구조2,44414,22423,41322,24331,12441,32233,41332
2,실용프랑스어,23321,33132,42323,21342,43314,11411,22113
2,일본어활용2,12434,22411,33331,41344,31423,1312A,23214
2,일본인의경제생활,31223,13422,31313,42143,12422,13432,14432
2,일본어문법,34142,41123,11431,34433,41313,31334,12113
2,교육철학,32414,43211,12133,42432,44134,12432,44124
2,기본권의기초이론,13422,41412,42333,13331,14324,? ,? 
2,주식회사법,43442,11234,43234,32112,34432,32114,43234
2,노사관계법,34141,12111,44233,21341,13224,34424,21341
2,기획론,31211,24423,33223,K1213,23111,? ,? 
2,사회복지정책론,41321,13243,23314,32442,23131,? ,? 
2,행정통제론,32D13,22324,42212,32344,12131,? ,? 
2,고급거시경제론,22422,42432,33324,31134,13122,44121,23323
2,수량경제분석입문,34123,44113,31341,22412,31432,? ,? 
2,경제사상과이론,21413,31423,11241,21313,11412,13131,24141
2,경영의사결정론,21341,21311,34122,21434,22314,33233,43123
2,관리회계원리,22141,13334,24133,31413,32124,? ,? 
2,중소기업경영론,43312,12423,23141,33132,14232,24234,11431
2,산업구조와경쟁,42124,22312,34142,34413,33122,22114,12143
2,다국적기업론,12413,21214,12332,33142,34332,41411,14231
2,영상학,42314,34132,12234,13124,34241,23134,12324
2,설득커뮤니케이션,13423,41243,21214,34321,12343,42142,31123
2,통합마케팅커뮤니케이션,32431,1A441,24213,11123,34232,33121,22141
2,여행사실무,31344,11224,31212,14224,11243,24323,34114
2,호텔산업의이해,23212,21312,24444,14111,43331,32231,24343
2,서유럽문화기행,21243,33242,33123,44422,22441,34214,34133
2,가축영양학,32132,41213,33424,32313,32232,44422,41232
2,애완동물,31432,23211,21412,41414,41342,12342,34132
2,재배식물생리학,31212,11242,22114,24431,21211,44442,11324
2,고급영양학,13233,11314,14311,22422,42131,12144,44141
2,가계재무관리,44331,43223,14122,32324,11411,13422,13243
2,한국복식문화,34212,34441,42324,41311,22341,43124,24223
2,자료구조,23132,41434,13213,23424,34311,24231,24132
2,선형대수,21431,34223,41323,43123,14142,? ,? 
2,프로그래밍언어론,14131,14312,11314,12213,C11H1,? ,? 
2,확률의개념과응용,42434,13421,12143,24324,23134,? ,? 
2,여론조사의이해,31314,12241,42341,41113,14234,12314,13332
2,데이터처리실무,13242,34122,24313,24423,21213,? ,? 
2,산업보건학,14143,43131,2414D,24134,22134,11311,43214
2,의료사회사업론,24132,43421,42134,13423,13123,41243,24312
2,평생교육론,12341,41233,44123,23412,32141,23312,32143
2,인적자원개발론,43241,13322,42142,23114,31214,24124,41121
2,유아교육철학및교육사,1341D,11433,23412,44234,11311,42321,34221
2,유아수학교육,24142,32433,21421,23212,34333,32343,34343
2,아동문학,13232,31431,42124,44144,24331,23231,14224
2,역사의현장을찾아서,34431,31342,11424,43224,31134,32211,42323
2,생활속의경제,34432,334B3,24413,23124,31223,32412,44413
2,독서의즐거움,31431,42341,41133,31231,12243,141K3,43231
2,사회복지실천론,33421,33121,12343,24324,34324,13424,23412
3,인간과교육,44312,42143,141E3,23334,22314,21413,24123
3,현대시론,31244,31434,12333,11323,43221,43341,33422
3,고소설론과작가,22413,13421,13334,A2I13,14341,43114,41143
3,근현대문학사,43134,22412,41321,31234,42214,33112,43124
3,중세국어연습,34241,34214,43421,32421,44213,14321,31241
3,영어발음의원리,43121,23423,41321,41432,14321,23434,12214
3,영어회화1,41311,14112,32412,14313,24233,42232,44342
3,영어회화2,42223,44113,43342,24114,23341,31121,21312
3,현대세계의이해와영어듣기,12421,33413,42142,13141,41343,21421,24341
