2013-1기말시험정답표(7차) - 업로드
1,세계의역사,13114,42341,12223,23334,42233,,
1,초급중국어1,41423,31244,31442,32231,41143,,
1,경영학개론,23232,31443,13241,44234,13132,43123,42412
1,행정학개론,22323,13131,24311,23312,42131,,
1,영문법의기초,12242,11432,32243,13344,21243,23412,42342
1,농학원론,43241,42322,14241,23113,12412,44234,13213
1,글쓰기,23124,31431,32413,24314,23121,13311,42223
1,교육의이해,42331,41442,31441,32231,34314,24133,13242
1,컴퓨터의이해,24331,31421,22342,41211,42341,24312,34134
1,프랑스어입문,24311,34411,23213,21224,31143,21313,12331
1,글과생각,22413,44141,1431H,42113,42321,32432,43421
1,생활한문,44424,13213,42413,43124,42422,24212,43143
1,한국현대문학의이해와감상,24341,42431,11244,24224,23124,13333,42234
1,멀티미디어영어,42311,34134,23421,34431,42131,21324,21134
1,영어회화1,34123,41244,14322,24123,31141,33123,21332
1,기초한자,34311,13433,14422,42144,13413,21232,43124
1,중국문화개관,11234,12233,12332,11342,13144,14324,13124
1,프랑스어기초문법연습,22143,14441,21313,44142,41421,44332,44111
1,프랑스어발음연습,32441,21121,31441,31341,43344,32133,14423
1,일본어기초1,12431,24221,4K224,33123,12134,41121,43314
1,일본학개론,41222,33241,41424,13112,41431,32314,22314
1,청소년교육개론,31313,21131,31323,31214,11243,12343,42412
1,유아교육개론,43142,43433,12141,14333,32321,24344,24342
1,아동발달,11424,43232,13342,22131,24242,32133,12323
1,민법총칙,11332,24442,32141,14343,13242,21333,24423
1,헌법의기초,34442,11322,24133,22324,13442,,
1,형법총론,34123,12143,24342,24313,12344,32412,34321
1,정보사회와행정,34234,12113,42143,12413,14213,,
1,사회복지개론,43331,32233,41343,12414,13234,,
1,기초미시경제론,22441,31212,41143,22323,23443,33C13,22422
1,재무회계원리,14413,11321,32114,43212,12313,13121,K2214
1,무역학원론,33431,14424,31414,12214,11441,21334,23114
1,매스미디어와사회,23431,24134,12324,31341,42312,24323,13313
1,사진의이해,14213,21432,3143K,43241,43322,,
1,방송의이해,42143,41241,44312,23144,12413,43113,14313
1,관광학개론,23422,14431,12143,43143,13312,24434,43212
1,한국지리여행,31142,43243,34142,11322,33443,11423,F1K34
1,서비스매너,24233,41124,34231,23341,43143,14314,24132
1,숲과삶,24414,13413,14122,32212,13144,13234,12421
1,원예학,21232,44112,2F233,12241,33414,34113,14413
1,영양과건강,21221,41124,34324,12323,41211,42232,41133
1,패션과문화,13424,41121,24214,23113,11343,32131,14432
1,가족자원관리학,13324,41243,22243,43214,32214,34314,13221
1,인터넷서비스,24112,13143,34122,42314,34332,12444,13332
1,유비쿼터스컴퓨팅개론,31134,11214,31213,13242,14213,14224,11342
1,C프로그래밍,33122,41431,33214,44222,12123,,
1,데이터정보처리입문,11113,23412,33422,32311,23434,,
1,환경보건학개론,24314,12331,44442,32244,13123,43424,11413
1,공중보건학,13212,44334,24124,32414,33212,43124,34123
1,지구환경생태학,32411,22443,31241,34312,41423,22121,23314
1,평생교육론,14232,14123,13242,31322,11332,44143,32414
1,생애발달과교육,31321,3B434,21412,23214,12124,42323,31134
1,청소년문화,12422,44214,44423,11124,44134,44311,11121
1,아동관찰및행동연구,43123,32414,13412,24113,12443,31422,34312
1,영화로생각하기,22443,41133,42124,42133,32411,41312,31223
1,문화와교양,21344,34113,14241,41443,24114,13123,21423
1,고전함께읽기,23243,14422,14432,33321,24113,21432,32431
1,발달심리,44243,22134,43322,43142,32133,14414,43242
2,대학수학,12321,42243,22311,21241,11432,,
2,한국사의이해,31422,33412,23441,33124,11434,12431,21432
2,생명과환경,21334,12142,34114,23342,41K22,,
2,세계의정치와경제,24123,41321,43212,13231,24313,24123,44122
2,동서양고전의이해,34122,14243,44214,22243,24342,13213,32132
2,언어와생활,13411,32124,32142,31441,22243,12423,44123
2,한국근대작가론,21133,23433,13132,22233,42233,13244,24143
2,국문학의역사,13432,21314,21422,34233,41342,31113,21243
2,영문법의활용,23421,43131,43241,11342,21324,44143,24131
2,영미산문,14B42,4E132,42313,41123,33214,34243,42312
2,시사영어,41424,21332,14322,14342,13413,42122,31324
2,초급한문,42231,12212,22232,41432,41322,13234,34211
2,중급중국어1,13422,43412,24311,24421,43341,22311,44312
2,중국어중급회화,24122,44431,43341,23432,23432,12412,31432
2,프랑스어의구조1,42332,14114,43232,43323,23312,24143,24212
2,프랑스산문,23422,13421,43243,11243,14123,41431,24213
2,봉쥬르파리,34434,34334,34442,33424,42332,21241,21324
2,일본어활용1,24341,33422,31234,K2123,42134,12122,31441
2,일본근세근현대사,KKKKK,KKKKK,24322,23421,13441,,
2,일본어문장연습,31321,34124,12414,32142,13324,14132,24133
2,상담심리학,43413,21413,43223,42113,13422,31214,34412
2,사회적역할의이해,31312,14131,42243,41342,22232,13134,21414
2,유아교육과정,41343,31424,42312,43233,41224,31342,42313
2,아동생활지도,21343,24132,41211,34224,31123,41324,24132
2,유아음악반주,32243,43413,41421,42212,2444C,31321,34234
2,채권법,33311,42412,13132,21313,31141,22344,13142
2,상법기초,24432,11324,43211,23443,21123,44323,21123
2,근로보호법,1231D,D4B34,12144,42124,13114,41142,21323
2,인적자원관리론,34113,24421,34234,21344,231K2,,
2,행정조직론,24343,24134,23132,21232,12231,,
2,재무행정론,14423,31111,31222,24431,44123,,
2,고급미시경제론,32231,23311,41421,41421,33142,24413,22212
2,세계경제의역사,23143,14213,41412,32234,23113,21132,34432
2,재무회계원리,14343,21313,22213,42214,44242,11424,42343
2,경영분석을위한기초통계,24144,32123,44333,43212,44213,11334,32411
2,전략적인적자원개발론,42124,21434,42433,34431,44423,22324,12434
2,마케팅론,13142,42422,32211,12232,21143,23133,14134
2,국제경영학,44123,24111,44432,14133,44132,12432,41321
2,무역계약과상사중재론,42334,21434,13212,14132,41432,21324,13341
2,사이버커뮤니케이션,34424,43324,42222,42213,31142,31243,12422
2,대중문화와영화비평,11423,24312,42312,31324,24341,32314,12134
2,서비스경영의이해,43334,41212,11223,34411,22234,43241,13321
2,여행영어,43231,21344,33112,31K31,42244,,
2,관광마케팅,24213,33122,13412,12333,42213,42131,13324
2,가축의개량과번식,31144,23313,2334K,13121,43211,33424,41432
2,농업유전학,13243,33124,21324,B3213,32241,12442,13142
2,농업생물화학,43413,22141,13314,21412,43112,31312,43132
2,인체생리학,13212,32342,41213,42114,14112,23234,31431
2,패션디자인,13213,42333,12212,43234,24231,44323,42134
2,가사노동·시간관리,22434,31324,33114,21312,43124,23434,11223
2,이산수학,33143,24111,2K431,43434,11434,,
2,HTML/XML,44133,13141,34234,41122,A4434,,
2,Visual C++프로그래밍,43421,34421,24331,34312,43143,,
2,엑셀데이터분석,41323,33334,31412,42431,32124,,
2,국가통계의이해,22114,24234,12222,41431,23342,41142,32141
2,실내공기오염관리,23244,14121,2442H,32322,23343,43231,24432
2,수질관리,32141,21232,43411,14134,33322,,
2,생활폐기물관리,11341,33323,22313,14313,23112,32442,42332
2,다문화교육론,42432,32343,34233,22112,41134,23321,31124
2,교육과정및평가,14332,14243,42343,12413,23142,24331,21124
2,청소년학습이론및지도,44121,32311,34213,31421,34122,44332,14332
2,세상읽기와논술,24133,12434,12413,42342,13343,13411,31211
2,세계의풍속과문화,32343,24224,34344,11413,24112,,
2,유럽바로알기,31241,12413,14321,34123,41413,,
2,동서양문학고전산책,41242,34434,34121,43231,21441,23442,31423
2,정보사회와디지털문화,24222,41224,32334,34343,24134,24144,34133
3,글과생각,13242,31432,43214,41221,23414,23314,34134
3,고전소설강독,43423,42311,43421,34433,22424,21121,44312
