2015학년도 2학기 기말시험 정답표(전학년)
1,생물과학,43242,12432,41413,14424,32143,44323,13421
1,인간과과학,21423,14211,24342,13431,33124,? ,? 
1,인간과사회,34241,23422,41342,31113,34341,42134,11224
1,초급중국어2,21242,21143,22312,24311,33124,? ,? 
1,대학영어,23314,24241,31443,24132,42323,14231,43113
1,언어의이해,34113,31224,14211,12413,11312,23123,42331
1,인간과심리,42134,33432,12343,13324,11431,42444,34233
1,초급프랑스어,33122,14134,21342,22214,32341,42314,22323
1,인간과교육,2314K,42313,14314,23421,43131,44222,12342
1,국어학개론,32411,24232,24324,12341,42334,13414,41232
1,국문학개론,14234,21342,12342,14343,23142,4E341,41232
1,영어듣기연습,13443,21424,41412,14234,22122,44324,31214
1,생활영어,31231,14332,41142,42224,31442,3142K,14313
1,미국의사회와문화,11442,11322,11424,23142,31442,22131,32341
1,중국어초급회화,31424,31243,12231,2K134,23432,12342,21413
1,중국고전문학의전통,13142,33424,24214,31422,33423,? ,? 
1,오늘날의프랑스,14231,31324,43312,43231,42444,42242,33314
1,생활프랑스어,11412,34122,31223,22122,24214,43123,12121
1,일본어기초2,12431,42432,13322,24412,31112,24113,41231
1,일본고중세사,32241,24124,13143,41313,24341,? ,? 
1,일본사회문화의이해,43141,13312,23442,42214,12242,23121,11342
1,교육심리학,41212,42113,41243,31423,12313,43434,21324
1,아동미술,21222,43131,43441,32421,33423,41412,13243
1,통치의기본구조,43343,12313,21243,E1334,11231,? ,? 
1,물권법,13112,22134,22343,12412,33441,43121,33112
1,형법각론,43321,31421,42312,24331,42231,42131,13324
1,정치학개론,23414,23143,34112,43233,14234,42112,34212
1,국제정책및통상갈등,34233,41324,32121,43122,12242,? ,? 
1,발전행정론,12341,24231,42144,23311,32134,? ,? 
1,기초거시경제론,41232,31413,24314,22341,24313,13242,41324
1,IT와경영정보시스템,42142,43324,14321,42312,42313,41234,22134
1,조직행위론,14323,44311,21232,34342,14232,13443,24212
1,세계지역경제론,23333,14444,14421,23324,32211,31342,13342
1,국제경영의이해,41321,42133,12432,13422,34213,11424,31224
1,국제무역과협상,14144,12431,24114,33422,12343,31322,13134
1,커뮤니케이션과인간,21111,44122,32312,24121,44133,21K42,14443
1,대중영화의이해,23412,33412,44312,43112,43421,34421,11223
1,저널리즘의이해,24144,32112,34243,14213,32142,41323,14321
1,한국문화자원의이해,13212,13324,34231,12244,43413,34334,34232
1,현대인의여가생활,21221,34141,33243,12431,344E3,? ,? 
1,관광경영론,32334,22113,24241,23344,11344,23441,24311
1,축산학,34322,22444,41411,44143,41232,13424,12341
1,재배학원론,31114,43322,43333,14132,23143,13414,42122
1,의류소재의이해,3141E,32131,42313,44211,12113,41331,12314
1,인간발달,13142,243F1,21233,14423,13312,44211,12132
1,식생활과문화,21242,32142,41331,24322,34143,33213,43134
1,C++프로그래밍,42143,12431,34214,13342,21432,? ,? 
1,컴퓨터과학 개론,14334,21321,14223,41231,41342,14312,13224
1,멀티미디어시스템,22422,42114,23141,43434,31243,31413,31233
1,생활과통계,14321,3K121,23124,2K242,32431,? ,? 
1,R컴퓨팅,42112,34441,42443,33211,43144,? ,? 
1,환경과대체에너지,12312,33431,33412,43121,44414,41312,31212
1,환경화학,43213,12232,34232,14342,11443,? ,? 
1,보건행정,11342,24313,42423,12312,24132,41323,24124
1,인간행동과사회환경,31311,13344,14233,23123,23221,23324,24224
1,시민교육론,34322,44131,24411,14413,13412,33412,42412
1,원격교육론,21311,43432,443D1,42314,14234,13244,13124
1,놀이지도,41123,14321,42314,31214,12344,23231,41342
1,정신건강,34442,12243,42411,42334,42143,34134,23314
1,미술의이해와감상,13433,2K141,13412,43313,33412,22341,32F23
1,역사의현장을찾아서,43313,433E1,13234,33244,C1311,14441,41233
1,독서의즐거움,42243,34211,34232,12412,34141,31432,31341
1,청소년과학교교육,23441,33241,22344,3143B,4211D,24132,41411
1,청소년과부모,24332,42324,12132,24414,23242,34113,43441
2,철학의이해,32142,14234,23123,14313,43242,41312,32413
2,문학의이해,31422,34143,32331,42144,41334,14342,14332
2,취미와예술,14132,32123,24124,23443,32213,41141,23343
2,수학의이해,23244,34343,43324,34242,12322,? ,? 
2,현대소설론,21113,24323,31412,31133,43144,11312,23244
2,고전시가강독,43114,24341,32311,32232,12444,13443,31241
2,맞춤법과표준어,34332,42134,24323,43114,23142,13424,13321
2,드라마와영어듣기,43443,22223,44224,32122,43114,13344,K3232
2,영미단편소설,32214,31314,41324,12113,43142,21132,44221
2,영작문1,14223,14142,32443,E1322,34331,23114,41132
2,중급중국어2,43424,14112,12344,42213,43413,41122,43334
2,중급한문,13212,42324,21343,14323,22132,34322,13232
2,중국어문법,13333,42234,14323,13424,12414,14324,41212
2,프랑스어의구조2,23322,34244,33131,24411,42344,41234,12343
2,실용프랑스어,22112,14134,23432,12433,14412,21322,42241
2,일본어기초2,32142,41432,43F21,42132,23J24,21112,42313
2,일본어활용2,12322,41331,33132,31143,23212,13221,23124
2,일본인의경제생활,12422,21341,34334,21431,21411,24413,13334
2,일본어문법,32343,43132,43412,34121,23442,13432,12431
2,교육철학,41323,42442,13142,43334,44421,44312,12224
2,교육사회학,21344,42443,24223,13211,34223,11414,13334
2,기본권의기초이론,32312,34431,22412,31312,31321,? ,? 
2,주식회사법,23432,12243,21234,32123,4F234,21123,43321
2,노사관계법,42124,44321,42434,21132,23134,34241,31232
2,기획론,43413,14343,24243,11321,44242,? ,? 
2,사회복지정책론,34122,43132,34121,33431,14432,? ,? 
2,행정조직론,42344,24123,43244,41131,32332,? ,? 
2,고급거시경제론,23221,32124,22343,32242,21332,13444,34241
2,수량경제분석입문,33343,23224,21423,31231,41241,? ,? 
2,경제사상과이론,13422,31123,21213,41112,13111,24223,31314
2,경영의사결정론,31221,21312,43323,42423,43344,31434,41343
2,관리회계원리,22131,12114,31443,44312,33244,? ,? 
2,중소기업경영론,32342,34124,11422,33121,33242,4413K,14232
2,동아시아와통일,41324,41321,42133,12432,13422,34213,11424
,한국경제,,,,,,,
2,산업구조와경쟁,21312,32143,41414,32313,43433,33341,21223
2,국제브랜드관리,31423,21324,11414,21422,11422,43413,13212
2,영상학,4341K,34312,12324,31412,34241,43231,22113
2,설득커뮤니케이션,24133,41243,21123,4K432,43211,23431,42243
2,통합마케팅커뮤니케이션,4K343,42342,41223,11324,44212,42211,44212
2,여행사실무,33123,44131,24123,34313,14424,13131,22311
2,호텔산업의이해,33314,41322,34111,22222,33144,24111,K2343
2,항공예약발권2,42134,42321,13412,31343,32142,? ,? 
2,서유럽문화기행,24312,32142,34233,13213,42123,23312,21443
2,가축영양학,12342,11141,43423,K2334,34433,13421,43234
2,애완동물,1443K,12122,144A2,23214,22434,443D1,21214
2,재배식물생리학,34122,13313,12434,11133,13114,41214,41432
2,가계재무관리,32432,11431,14121,34142,42234,24233,41321
2,패션관리와스타일링,31223,34143,23221,12434,24344,43142,41111
2,아동영양학,43411,33334,32244,34444,42441,42333,14333
2,자료구조,41324,22212,21434,24324,32142,? ,? 
2,선형대수,32143,22131,41414,32132,32342,? ,? 
2,프로그래밍언어론,23311,24131,33414,22443,22143,? ,? 
2,확률의개념과응용,41224,24241,32213,34211,2432K,? ,? 
2,여론조사의이해,11242,31422,41223,12411,31421,41112,42233
2,데이터처리와활용,32421,24321,12342,31343,13421,? ,? 
2,산업보건학,24312,21341,11124,22224,44244,41222,21141
2,생화학,12244,33313,12312,42231,32344,42334,24112
2,의료사회사업론,32234,21314,13424,13243,21413,21341,41232
2,청소년심리,33412,23242,34234,33243,31412,13434,42234
