1,글쓰기,24213,4E312,24313,12433,13422,14124,24C24
1,생활한문,43123,24421,23421,F4211,21134,32341,24143
1,한국현대문학의이해와감상,24431,22131,22324,33133,21341,34323,21144
1,글과생각,34313,14241,42343,34241,44221,34314,24342
1,영문법의기초,23343,12424,43141,31432,14443,41121,21313
1,멀티미디어영어,12143,32134,24132,21432,43423,11423,4K343
1,영어회화1,42134,21232,41341,43131,12434,14342,31232
1,초급중국어1,32431,44132,41231,34121,42132,,
1,기초한자,22433,21131,22213,44211,13442,34423,44342
1,중국문화산책,14213,32214,41432,32413,24143,,
1,프랑스어입문,21134,23242,21242,42334,24114,23221,42444
1,프랑스어발음연습,12331,31222,42242,22433,12342,2K233,43243
1,프랑스어기초문법연습,13323,11322,44221,21343,32214,31134,24414
1,일본어기초1,13211,42443,13133,42342,24212,43423,23121
1,일본학개론,23112,12213,42311,42312,43421,13314,22413
1,민법총칙,11433,31324,43123,12344,14224,14121,311J2
1,형법총론,12343,23412,34123,34241,43122,12324,42134
1,헌법의기초,33411,32124,43312,43334,42211,,
1,행정학개론,31424,31423,41223,32241,33414,23424,34212
1,정보사회와행정,41321,34324,41132,43324,34312,,
1,기초미시경제론,13414,44121,32121,44311,23132,31333,42112
1,경영학원론,13143,41222,31433,33314,21411,13323,42233
1,재무회계원리,12334,34234,31232,22434,12413,22221,24142
1,무역학원론,42414,13211,24412,32421,32244,,
1,방송의이해,21412,33332,34213,22412,22332,14422,44341
1,사진의이해,34211,23422,41314,21423,41232,,
1,미디어와사회,42143,42132,32442,34214,42331,41342,32241
1,서비스매너,33422,13244,12142,34123,31312,44234,12134
1,관광학개론,42313,12424,43142,31213,11324,31242,33142
1,한국지리여행,14233,12242,13341,24343,11242,24224,F4214
1,사회복지개론,11333,42211,11442,43211,22131,13123,23143
1,숲과삶,13242,41314,44422,32343,12331,24332,22341
1,농학원론,2434A,14132,34334,12124,31213,42134,21243
1,원예학,12E43,44212,34234,32241,343K2,42114,3414G
1,영양과건강,14114,32232,11122,34142,32141,21331,42143
1,패션과문화,44232,14114,34344,13242,13113,41223,24243
1,가족자원관리학,14F12,31142,11233,42343,41412,23241,3B232
1,유비쿼터스컴퓨팅개론,14421,34333,44412,22334,44442,11431,23314
1,컴퓨터의이해,41243,21342,14323,41412,31234,13421,32434
1,인터넷과정보사회,43412,31321,42331,43214,24312,,
1,C프로그래밍,14142,31312,43234,13343,23122,,
1,데이터정보처리입문,13322,43242,41441,24243,13342,,
1,R컴퓨팅,43433,23421,34424,34412,24233,,
1,보건영양,14432,13441,33422,41334,21321,32412,34213
1,환경보건학개론,12433,41122,14112,34424,31314,22421,24134
1,공중보건학,31241,43231,24314,32413,22343,43122,14134
1,생활과건강,24311,42132,21442,31342,43131,42124,21413
1,평생교육론,31143,21224,34241,21123,14K41,12413,24233
1,교육의이해,33124,14324,21334,11221,14224,31413,22132
1,생애발달과교육,33124,23112,44231,31412,22431,44133,21132
1,발달심리,21332,13443,24133,22331,44424,13132,24342
1,청소년문화,33432,31143,34343,42242,13113,34441,41144
1,청소년교육개론,14223,43234,32213,42231,34321,44142,31124
1,유아발달,23431,32234,14314,24132,41231,42214,21242
1,유아교육론,24112,31241,13432,12142,11323,22243,34221
1,아동관찰및행동연구,21112,24244,33441,34333,42241,44133,12334
1,영아발달,32211,32432,11214,22232,21313,24242,24413
1,고전함께읽기,42134,13223,41342,12132,32142,14321,34121
1,영화로생각하기,23414,24232,23421,22212,44143,13423,11134
1,대중문화의이해,24214,23132,43213,42131,23431,34241,34131
1,세계의역사,K2343,43321,11444,34123,22144,21332,11341
1,문화와교양,42314,21423,31424,34312,42324,12424,22131
2,언어와생활,31124,23143,12342,1A344,21312,43144,23123
2,한국근대작가론,43312,23423,14321,33232,22411,14342,42343
2,국문학의역사,11124,32122,44223,12223,23334,11313,44332
2,영문법의활용,31413,21443,42243,34141,34214,21342,32144
2,시사영어,31424,31131,42413,23332,42141,22431,32123
2,영미산문,42132,34434,22344,13121,42114,33232,41311
2,집중중국어,23413,11424,41321,42311,24332,34211,34224
2,중급중국어1,11313,23122,32212,34443,13441,,
2,초급한문,24121,43233,22224,43422,21232,44244,32114
2,중국어중급회화,24414,34423,32411,23141,14344,33124,33421
2,프랑스산문,34132,43324,43232,32432,33214,24343,33313
2,프랑스어의구조1,21433,14233,21432,23331,41114,32214,13444
2,프랑스어듣기와말하기A2,34423,42221,14331,24234,43314,31141,34222
2,일본근세근현대사,33142,32412,21243,K2431,34134,,
2,일본어문장연습,32412,41342,21431,24311,23134,31243,31421
2,일본어활용1,43412,24421,32312,41431,23133,42331,2KC44
2,상법기초,23432,12343,21234,32123,43212,34321,23432
2,채권법,24223,13314,41324,43221,34413,43334,21243
2,근로보호법,41121,34114,23212,43442,143K1,,
2,인적자원관리론,31321,44422,31431,21342,34241,,
2,행정통제와윤리,33244,12321,42433,14243,21431,,
2,재무행정론,11244,43342,42412,41231,43334,,
2,서양경제사,32434,31223,3K313,31244,32432,,
2,경제통계의이해,31341,11434,12243,43234,4K311,,
2,고급미시경제론,14324,13114,21324,41223,14323,,
2,마케팅론,12444,41111,12214,32321,13443,23341,12322
2,인적자원관리,42213,13124,2AE23,42111,33411,14212,31441
2,재무회계원리,14211,44312,11231,21124,41423,12141,24142
2,경영분석을위한기초통계,21443,12143,21322,32113,44212,11424,14443
2,다국적기업론,31242,12243,42133,21332,41211,,
2,국제브랜드관리,42121,32411,41424,33142,12413,,
2,전자무역론,41423,33111,43322,44212,13421,,
2,대중문화와영화비평,43412,32431,24231,31142,43412,32341,24312
2,사이버커뮤니케이션,23343,24124,23144,44324,24334,41433,23131
2,항공예약발권1,33121,42231,34423,12431,22314,,
2,이벤트플래닝,13214,34241,23234,13321,24423,11243,41123
2,관광마케팅,23421,33442,11343,22113,42231,32214,34124
2,관광법규,23241,34123,42123,44131,12342,13144,32231
2,사회복지개론,43431,42312,12121,31232,11241,41322,13444
2,농업유전학,32114,44331,432D3,21323,41223,41231,24233
2,농업생물화학,32341,32134,24231,13434,34221,31431,32114
2,가축영양학,22231,34222,14131,22331,21344,12434,43413
2,인체생리학,13342,41434,14212,14241,21422,24331,12444
2,패션디자인,31413,24341,41323,33413,24112,42313,43342
2,가사노동·시간관리,31322,34214,14124,11441,22432,32344,31312
2,HTML웹프로그래밍,24431,11222,13422,4122K,44321,,
2,이산수학,32412,32144,31421,43443,32132,,
2,VisualC++프로그래밍,32242,42341,31334,32441,21111,,
2,엑셀데이터분석,22311,41312,41241,132K4,33114,,
2,대학수학,2243K,14323,33144,32242,11432,,
2,국가통계의이해,22341,44121,21212,43412,14332,34442,14321
2,수질관리,22143,31214,32312,44231,32443,,
2,생활폐기물관리,34143,13112,34312,11231,32113,43244,33244
2,실내공기오염관리,21433,41224,24413,21211,23134,3K132,13412
2,다문화교육론,23413,13343,42343,24322,13F33,44232,23121
2,상담심리학,32412,42322,43432,31344,31431,43214,11421
2,교육과정및평가,32443,13412,13242,13412,43321,43423,41342
2,청소년학습이론및지도,13224,14124,13241,22414,21433,43122,34211
2,청소년상담,23314,24312,32411,32143,43124,,
2,사회적역할의이해,43142,14232,41242,31233,43321,42141,23113
2,아동문학,34213,22432,14421,42341,32321,43234,14342
2,아동생활지도,12332,44142,33213,41211,32414,231K3,41432
2,교육철학및교육사,34241,32413,24132,14321,42314,23341,21342
2,한국사의이해,24311,42314,32241,32413,13244,12341,14413
2,유럽바로알기,13111,41434,33214,31134,32123,,
2,세상읽기와논술,21334,24233,42314,23131,44213,,
2,정보사회와디지털문화,24241,23342,44341,12421,34224,23131,32333
2,세계의풍속과문화,14431,2314F,2K131,24224,44133,,
2,동서양고전의이해,34121,34121,41423,14132,33213,42314,41243
