2013학년도 2학기 기말시험 정답표
1,생물과학,32142,41123,31324,22443,22431,14432,44311
1,인간과과학,44414,23114,24224,44233,41323,? ,? 
1,인간과사회,43313,34432,14223,42431,44123,32432,31232
1,초급중국어2,41331,22324,43112,31432,23134,? ,? 
1,대학영어,31232,41313,32233,12143,42131,24231,21323
1,언어의이해,44243,22212,34143,22241,31243,11123,11123
1,인간과심리,31243,43443,42113,24333,41442,21141,A3412
1,초급프랑스어,43343,22312,42443,23134,42321,41214,41124
1,인간과교육,41234,24323,21234,21414,14342,23413,14331
1,국어학개론,23241,13423,44332,41342,21344,22324,11234
1,국문학개론,14232,23124,34134,14241,33134,32234,34424
1,영어듣기연습,24223,13424,13214,11413,31212,12211,42434
1,생활영어,12443,24212,33142,11143,33412,32112,44223
1,미국의사회와문화,14123,21241,22431,34314,42432,4122K,32113
1,중국어초급회화,13112,31423,23412,31243,21334,23242,43124
1,중국고전문학의전통,31314,23224,21313,23221,43144,? ,? 
1,오늘날의프랑스,21321,12314,23344,41434,34341,24341,23314
1,생활프랑스어,44231,12324,12322,14332,42411,31422,23442
1,일본어기초2,21424,23142,14211,3412B,44331,42143,24132
1,일본고중세사,43314,23231,44231,33341,44324,? ,? 
1,일본사회문화의이해,21444,111K3,44213,14144,42321,41213,32113
1,교육심리학,13442,11233,44442,12412,31214,13122,43331
1,아동미술,13424,14122,42331,41324,21332,41321,43231
1,통치의기본구조,14143,44433,12423,34312,13422,? ,? 
1,물권법,13423,32211,23413,22131,31212,43213,42432
1,형법각론,32343,42122,23114,32423,23441,41312,14244
1,정치학개론,32141,42243,13123,41324,44121,32433,21124
1,국제정책및통상갈등,42112,34231,34221,42321,42314,? ,? 
1,발전행정론,21342,11342,21232,42431,33341,? ,? 
1,기초거시경제론,12443,12432,14321,31224,34213,41313,23411
1,IT와경영정보시스템,43423,12131,32421,32432,11314,21232,43142
1,조직행위론,24323,41323,24333,42241,11442,31311,33421
1,세계지역경제론,23322,31332,13121,21432,34132,42321,34332
1,유럽지역경제론,24214,43114,34333,21324,32113,31123,14343
1,커뮤니케이션과인간,34232,13431,24322,34243,31142,21222,22144
1,대중영화의이해,11234,22341,33412,44123,11234,22341,34341
1,저널리즘의이해,32141,23443,21341,24321,31244,23112,34321
1,한국문화자원의이해,12134,21242,14234,44422,14211,11442,11114
1,현대인의여가생활,24F12,21431,31433,24432,12314,? ,? 
1,관광경영론,13323,44212,24343,23313,42232,21431,21243
1,축산학,32334,23413,34322,13411,32343,23111,41342
1,재배학원론,43144,14122,11112,41232,22323,41443,3323K
1,의류소재의이해,33224,12114,32341,24213,24442,42324,33232
1,인간발달,21314,22314,44133,22341,442K4,12423,32341
1,식생활과문화,33142,34121,24331,24212,34214,12443,12413
1,C++프로그래밍,21413,34142,14231,24234,31312,? ,? 
1,컴퓨터과학기초,41324,214D1,33211,43234,21314,42141,33114
1,멀티미디어시스템,24132,11334,32124,41332,44442,41224,14243
1,생활과통계,24134,32423,12324,12321,23241,? ,? 
1,환경과대체에너지,41214,43244,12222,32143,21443,22413,43234
1,환경화학,43321,14444,24434,12434,12244,33212,11223
1,보건행정,23241,31432,14142,21234,34211,31442,13421
1,인간행동과사회환경,11413,34434,34312,42422,13232,42141,34132
1,시민교육론,33311,11441,24242,32344,31331,14434,13113
1,원격교육론,31421,23134,24121,42431,44332,14214,14132
1,놀이지도,34121,12321,24322,24142,11K31,4123K,41341
1,정신건강,43232,41234,34121,24132,33134,24113,42431
1,인물로본문화,23224,14113,44241,41214,23414,12331,42132
