2015학년도 2학기 출석수업대체시험 정답표
1,인간과사회,12444,12134,43122
1,초급중국어2,41324,43231,34243
1,대학영어,43123,21421,43432
1,초급프랑스어,23112,13241,22343
1,국어학개론,21334,14213,42213
1,국문학개론,3K424,41334,24412
1,영어듣기연습,21321,34423,42141
1,생활영어,44231,21231,42433
1,중국고전문학의전통,31412,14324,12224
1,생활프랑스어,41112,32242,24312
1,일본어기초2,14214,24223,21222
1,일본고중세사,23121,23431,42221
1,교육심리학,13123,34141,43224
1,통치의기본구조,3223A,44C23,43124
1,물권법,32334,32121,23121
1,형법각론,42313,21342,34124
1,정치학개론,43211,32424,13124
1,발전행정론,32121,34KK2,31121
1,기초거시경제론,24313,24112,33432
1,IT와경영정보시스템,32413,41243,12432
1,조직행위론,12121,23131,34413
1,세계지역경제론,13431,4241C,34213
1,국제무역과협상,24141,31434,12323
1,커뮤니케이션과인간,24234,KK123,41214
1,대중영화의이해,34112,32421,33442
1,저널리즘의이해,24131,23431,42243
1,관광경영론,22221,44134,41343
1,축산학,31121,24423,32412
1,재배학원론,44413,42434,14431
1,의류소재의이해,31421,24122,14311
1,인간발달,32341,12324,33143
1,식생활과문화,24423,22323,12341
1,컴퓨터과학 개론,11214,33431,34132
1,생활과통계,24133,14K3K,C4232
1,환경화학,24123,14234,12431
1,보건행정,41243,32413,12324
1,인간행동과사회환경,12322,12341,11422
1,시민교육론,11421,34431,34142
1,원격교육론,14312,13424,41232
1,놀이지도,41241,23231,44114
1,미술의이해와감상,43242,13133,23121
1,역사의현장을찾아서,21344,21211,31433
1,독서의즐거움,21432,41241,33214
1,청소년과부모,34332,43413,14222
2,철학의이해,14323,24422,13234
2,문학의이해,23142,34142,41243
2,고전시가강독,13221,44431,43134
2,맞춤법과표준어,43224,34123,14312
2,드라마와영어듣기,22123,14344,23414
2,영작문1,43223,13421,14124
2,중급중국어2,14312,23143,14123
2,중급한문,11422,14133,14234
2,중국어문법,33243,21214,31441
2,프랑스어의구조2,42144,22232,43133
2,델프연습A2,41113,23212,43313
2,일본어활용2,11422,23213,14433
2,일본인의경제생활,24434,31233,21413
2,교육철학,33124,43313,14232
2,교육사회학,41232,14132,34321
2,기본권의기초이론,42331,41342,42134
2,주식회사법,12343,21234,13241
2,노사관계법,43331,21143,33424
2,기획론,K1444,2K114,32444
2,사회복지정책론,14233,12443,21312
2,고급거시경제론,31121,34122,44233
2,수량경제분석입문,43341,34122,34213
2,경영의사결정론,41211,21133,41143
2,관리회계원리,42431,32321,33312
2,동아시아와 통일한국 경제,41321,42133,12432
2,산업구조와경쟁,44432,23344,34224
2,영상학,31412,32421,43132
2,설득커뮤니케이션,24134,32123,14234
2,통합마케팅커뮤니케이션,23412,21444,13331
2,여행사실무,21241,22142,23313
2,호텔산업의이해,14133,14223,32241
2,항공예약발권2,24213,14241,2131C
2,가축영양학,43213,12332,44132
2,재배식물생리학,32421,43224,31413
2,아동영양학,44344,44344,11124
2,자료구조,42314,14244,12143
2,선형대수,23141,21343,22343
2,프로그래밍언어론,34133,42421,41322
2,확률의개념과응용,24134,23112,13341
2,여론조사의이해,41442,41312,12344
2,산업보건학,34434,13214,43141
2,생화학,22134,22324,11341
2,인적자원개발론,42222,34332,42344
2,유아교육철학및교육사,13242,43241,12143
2,인물로본문화,41424,43213,33142
2,역사의현장을찾아서,11424,13423,22243
2,생활속의경제,14122,31413,23242
2,음악의이해와감상,24423,42422,21313
2,사회복지실천론,12344,12132,43232
3,고소설론과작가,44122,33144,33112
3,근현대문학사,21K32,43423,14312
3,중세국어연습,13421,32213,31442
3,영어발음의원리,13322,14143,3142A
3,영어회화2,23231,41241,34423
3,현대세계의이해와영어듣기,22143,21231,41241
3,영국문학의이해,31413,24214,13412
3,고급중국어2,32431,33211,32413
3,중국명문감상,32243,23122,33232
3,중국어듣기연습2,21344,33344,12344
3,프랑스어회화2,11332,23243,24434
3,프랑스어학의이해,11221,34421,11232
3,카뮈와위고선독,32423,24111,21222
3,현대일본정치의이해,24412,33213,14243
3,일본대중문화론,33423,23214,43231
