대체시험정답표(14.2)
1,인간과사회,41412,31441,24341
1,초급중국어2,22432,31343,12423
1,대학영어,13423,23243,21214
1,초급프랑스어,21312,24241,33231
1,국어학개론,23142,44134,21314
1,국문학개론,33442,33144,34223
1,영어듣기연습,44443,32412,21134
1,생활영어,23341,4232K,11423
1,중국고전문학의전통,34132,43132,14213
1,생활프랑스어,14223,21322,12431
1,일본어기초2,14221,11222,21422
1,일본고중세사,21313,23344,33221
1,교육심리학,24234,11343,23214
1,통치의기본구조,32212,1344K,23124
1,물권법,21244,41242,33213
1,형법각론,21432,C1332,14123
1,정치학개론,23124,23344,31211
1,발전행정론,42412,43141,43411
1,기초거시경제론,43221,31424,13413
1,IT와경영정보시스템,31423,23214,14132
1,조직행위론,43111,43322,23431
1,세계지역경제론,14312,23141,B3412
1,국제무역과협상,34122,13143,13224
1,커뮤니케이션과인간,11343,43441,14343
1,대중영화의이해,12341,23412,34213
1,저널리즘의이해,34122,24112,34433
1,관광경영론,32214,12334,12233
1,축산학,43214,43K23,2K321
1,재배학원론,44133,42213,31234
1,의류소재의이해,11432,21124,21314
1,인간발달,42444,42433,22311
1,식생활과문화,31243,12313,42441
1,컴퓨터과학기초,133K2,31123,14321
1,생활과통계,24133,14321,34232
1,환경화학,32243,41342,12241
1,보건행정,12334,24121,43431
1,인간행동과사회환경,31312,43131,34113
1,시민교육론,13131,44232,31313
1,원격교육론,12124,34214,23113
1,놀이지도,41243,12314,23124
1,인물로본문화,14342,33212,32124
1,미술의이해와감상,43121,44122,13232
1,청소년과부모,23444,32431,41433
2,철학의이해,41312,44232,13242
2,문학의이해,13424,12314,23312
2,고전시가강독,24114,21413,21112
2,맞춤법과표준어,44134,11243,21342
2,드라마와영어듣기,41443,K2E12,23421
2,영작문1,13231,34442,34211
2,중급중국어2,34K42,41142,31422
2,중급한문,24133,42213,33234
2,중국어문법,33243,12242,14113
2,프랑스단편소설,12342,14134,32134
2,프랑스어의구조2,13242,24232,23333
2,일본어활용2,43224,13312,21411
2,일본인의경제생활,243K4,12341,23412
2,교육철학,43144,31212,34244
2,교육사회학,32144,11324,13314
2,기본권의기초이론,24131,14132,21434
2,주식회사법,32143,41431,31234
2,노사관계법,42443,12133,21434
2,기획론,41323,14234,31431
2,사회복지정책론,14132,13224,43141
2,고급거시경제론,24322,24414,23442
2,수량경제분석입문,13242,32413,32144
2,경영의사결정론,22442,23341,31242
2,관리회계원리,41324,K2341,23211
2,산업구조와경쟁,42224,23134,21232
2,중국경제론,13432,13434,21241
2,영상학,32341,21234,43412
2,설득커뮤니케이션,23142,41343,21123
2,통합마케팅커뮤니케이션,23311,31314,11123
2,여행사실무,32243,13324,12131
2,호텔산업의이해,21243,11343,21442
2,가축영양학,11213,42413,32441
2,재배식물생리학,24214,32131,42234
2,아동영양학,42443,31244,4JK34
2,자료구조,32414,32423,42234
2,선형대수,13423,14231,32442
2,프로그래밍언어론,42143,12123,43243
2,확률의개념과응용,22433,42121,32341
2,여론조사의이해,23214,14232,24331
2,산업보건학,13411,21232,44114
2,생화학,43423,34112,42233
2,인적자원개발론,14241,24444,34311
2,유아교육철학및교육사,13342,42131,42124
2,역사의현장을찾아서,31241,11324,31221
2,생활속의경제,42411,42342,23211
2,독서의즐거움,42133,22132,21431
2,사회복지실천론,43123,42321,31213
3,고소설론과작가,11313,32123,24442
3,근현대문학사,34124,23424,12243
3,중세국어연습,41432,24334,11424
3,영어발음의원리,42133,24142,34343
3,영어회화2,34321,24421,43312
3,현대세계의이해와영어듣기,34231,24314,12421
3,영국문학의이해,41134,23141,44132
3,고급중국어2,42134,32441,32343
3,중국명문감상,33444,34242,23324
3,중국어듣기연습2,42133,32212,33142
3,프랑스어회화2,11423,34423,24321
3,프랑스어학의이해,21221,34444,2113G
3,카뮈와위고선독,31413,24122,14323
3,현대일본정치의이해,23412,11433,42321
3,일본대중문화론,34212,13142,13222
3,일본의시와노래,13343,44324,12234
3,중급일본어활용2,43331,24131,42341
3,교육사,42234,11423,22413
3,유아사회교육,23214,24312,34213
3,생활법률,21434,24342,24312
3,개별행정법,12234,31213,43123
3,법철학,21212,12442,34114
3,남녀평등과법,44224,32414,23431
3,행정조사론,14144,14231,31323
3,도시행정론,21422,21243,32242
3,정책학원론,21244,31233,31144
3,화폐금융론,42132,23413,12141
3,노동경제학,13224,43243,11234
3,증권시장과금융상품,21232,42323,12133
3,국제금융론,22413,43444,21132
3,원가회계,43432,43243,31241
3,금융투자의이해,22124,41213,32214
3,마케팅조사,32224,21113,12214
3,무역영어,14344,41332,12213
3,국제광고론,14343,12443,11322
3,국제경영전략,23341,31342,23144
3,방송기획제작의기초,22144,33233,12142
3,미디어연구방법,11342,114KK,K4123
3,관광연구의이해,21241,34324,31123
3,관광개발실무,32413,23143,32413
3,항공예약발권2,23414,13221,43112
3,환경친화형농업,21232,14224,34434
3,생물통계학,1344D,14322,14114
3,생활원예,43241,14431,31441
3,고급영양학,43241,44124,44144
3,조리원리,32124,33142,24134
3,가정관리학연구법,12343,13142,42342
3,영양교육및상담,12344,22433,24414
3,가족관계,24313,13224,32231
3,소비자와소비생활,31142,33321,24243
3,컴퓨터구조,23443,34214,41243
3,JSP프로그래밍,42243,12334,24424
3,컴파일러구성,31123,14424,41222
3,회귀분석,14234,23241,32341
3,표본조사론,32124,33421,33313
3,실험계획과응용,13412,42142,42132
3,보건통계학,34121,32422,41443
3,상하수도관리,23124,14323,12132
3,작업환경관리,41311,34132,11233
3,지역사회간호학,13242,23131,43133
3,응급간호학,14234,32143,21432
3,고급간호연구,22113,33144,22211
3,청소년문제,34212,42121,13434
3,평생교육경영론,12242,21441,22123
3,평생교육프로그램개발,34123,24K11,23342
3,청소년프로그램개발및평가,44213,41241,21111
3,동양철학산책,13433,24141,22324
3,음악의이해와감상,24242,23332,24143
3,생명공학과인간의미래,23411,42132,41341
3,집단상담의기초,32124,24333,42342
4,한국희곡론,11223,42414,24324
4,언어와의미,23121,14443,21343
4,영어의역사,24314,43321,42131
4,영미시,34224,31413,42421
4,고급영문강독,41142,22133,41243
4,중국어작문,41443,12312,33241
4,중국시사텍스트특강,14312,42331,13241
4,중국현대문학작품선,13132,41313,24214
4,프랑스어권연구,21423,23213,43231
4,프랑스시와샹송,12423,44123,34113
4,시사프랑스어,32124,43211,42314
4,일본문학의흐름,24243,24233,42232
4,일본학원서강독,14323,11243,41243
4,일본의언어와문화,31423,24343,31241
4,형사정책,24132,34124,13234
4,국제법,44134,42114,42133
4,친족상속법,44221,1C113,33242
4,공공관리론,12331,41413,43122
4,행정변동론,44311,21221,33K12
4,정부기업관계론,11331,13222,23343
4,한국경제의이해,34412,42214,14333
4,환경경제학,12443,31342,24211
4,경영전략론,11323,21344,24124
4,경영학특강,43443,21424,22421
4,한국무역론,43412,11432,43311
4,국제물류론,42342,33312,21441
4,글로벌미디어,21442,32133,14322
4,홍보론,34442,K4424,11KK2
4,기업광고와브랜드커뮤니케이션,42322,23321,31421
4,지역관광론,32431,43114,24433
4,농축산식품이용학,14143,12343,12431
4,가축사양학2,34342,23312,224K1
4,텍스타일기획과표현,21232,44222,23331
4,노인복지론,42312,34244,41E12
4,식품가공및저장학,33441,32441,33424
4,가족상담및치료,41412,33124,13312
4,운동과영양,14211,32342,11311
4,HTML5,23432,41221,43143
4,빅데이터의이해,43123,23432,11144
4,건강증진론,12434,13312,42123
4,토양지하수관리,32143,41231,23211
4,노인간호학,44141,24132,42423
4,간호윤리와법,32323,14132,142K4
4,청소년인권과참여,41242,43422,41344
4,인간관계론,23233,12411,41423
4,심리검사및측정,13242,34143,12243
4,교육문제연구론,14321,32143,23421
4,"성,사랑,사회",34322,134C2,13414
4,문화비평과미학,31424,14234,21214
4,한국문화와유물유적,21412,12131,12224
